Module,Endpoint,Method,Scenario,StatusCode,ElapsedMs,Result,Summary
copyright,/api/v1/copyright/sign,POST,wrong_auth,422,16.5,PASS,"Copyright Sign"
copyright,/api/v1/copyright/verify,POST,no_auth,422,13.7,PASS,"Copyright Verify"
copyright,/api/v1/copyright/verify,POST,with_auth,422,16.1,PASS,"Copyright Verify"
copyright,/api/v1/copyright/verify,POST,bad_params,422,17.0,PASS,"Copyright Verify"
copyright,/api/v1/copyright/verify,POST,wrong_auth,422,13.4,PASS,"Copyright Verify"
copyright,/api/v1/copyright/verify/{signature_id},GET,no_auth,404,7.4,PASS,"Copyright Verify By Id"
copyright,/api/v1/copyright/verify/{signature_id},GET,with_auth,404,4.0,PASS,"Copyright Verify By Id"
copyright,/api/v1/copyright/verify/{signature_id},GET,bad_params,404,3.6,PASS,"Copyright Verify By Id"
copyright,/api/v1/copyright/verify/{signature_id},GET,wrong_auth,404,3.9,PASS,"Copyright Verify By Id"
copyright,/api/v1/copyright/embed,POST,no_auth,422,14.3,PASS,"Copyright Embed"
copyright,/api/v1/copyright/embed,POST,with_auth,422,15.2,PASS,"Copyright Embed"
copyright,/api/v1/copyright/embed,POST,bad_params,422,13.9,PASS,"Copyright Embed"
copyright,/api/v1/copyright/embed,POST,wrong_auth,422,13.7,PASS,"Copyright Embed"
copyright,/api/v1/copyright/detect,POST,no_auth,422,13.7,PASS,"Copyright Detect"
copyright,/api/v1/copyright/detect,POST,with_auth,422,13.6,PASS,"Copyright Detect"
copyright,/api/v1/copyright/detect,POST,bad_params,422,13.6,PASS,"Copyright Detect"
copyright,/api/v1/copyright/detect,POST,wrong_auth,422,27.6,PASS,"Copyright Detect"
copyright,/api/v1/copyright/records/{asset_id},GET,no_auth,200,52.8,PASS,"Copyright Records By Asset"
copyright,/api/v1/copyright/records/{asset_id},GET,with_auth,200,59.8,PASS,"Copyright Records By Asset"
copyright,/api/v1/copyright/records/{asset_id},GET,bad_params,404,2.2,PASS,"Copyright Records By Asset"
copyright,/api/v1/copyright/records/{asset_id},GET,wrong_auth,200,3.9,PASS,"Copyright Records By Asset"
copyright,/api/v1/copyright/similarity,POST,no_auth,422,28.1,PASS,"Similarity Check"
copyright,/api/v1/copyright/similarity,POST,with_auth,422,16.1,PASS,"Similarity Check"
copyright,/api/v1/copyright/similarity,POST,bad_params,422,15.2,PASS,"Similarity Check"
copyright,/api/v1/copyright/similarity,POST,wrong_auth,422,14.6,PASS,"Similarity Check"
copyright,/api/v1/copyright/attribution,POST,no_auth,422,16.0,PASS,"Attribution Record"
copyright,/api/v1/copyright/attribution,POST,with_auth,422,16.8,PASS,"Attribution Record"
copyright,/api/v1/copyright/attribution,POST,bad_params,422,15.9,PASS,"Attribution Record"
copyright,/api/v1/copyright/attribution,POST,wrong_auth,422,16.0,PASS,"Attribution Record"
copyright,/api/v1/copyright/attribution/{asset_id},GET,no_auth,200,5.2,PASS,"Attribution Query"
copyright,/api/v1/copyright/attribution/{asset_id},GET,with_auth,200,5.2,PASS,"Attribution Query"
copyright,/api/v1/copyright/attribution/{asset_id},GET,bad_params,404,2.0,PASS,"Attribution Query"
copyright,/api/v1/copyright/attribution/{asset_id},GET,wrong_auth,200,3.9,PASS,"Attribution Query"
privacy,/api/v1/privacy/health,GET,no_auth,200,9.1,PASS,"Privacy Health"
privacy,/api/v1/privacy/health,GET,with_auth,200,3.8,PASS,"Privacy Health"
privacy,/api/v1/privacy/health,GET,bad_params,200,3.9,WARN,"Privacy Health"
privacy,/api/v1/privacy/health,GET,wrong_auth,200,7.5,PASS,"Privacy Health"
privacy,/api/v1/privacy/pii/detect,POST,no_auth,422,18.1,PASS,"Pii Detect"
privacy,/api/v1/privacy/pii/detect,POST,with_auth,422,22.0,PASS,"Pii Detect"
privacy,/api/v1/privacy/pii/detect,POST,bad_params,422,16.3,PASS,"Pii Detect"
privacy,/api/v1/privacy/pii/detect,POST,wrong_auth,422,16.0,PASS,"Pii Detect"
privacy,/api/v1/privacy/pii/mask,POST,no_auth,422,16.2,PASS,"Pii Mask"
privacy,/api/v1/privacy/pii/mask,POST,with_auth,422,20.5,PASS,"Pii Mask"
privacy,/api/v1/privacy/pii/mask,POST,bad_params,422,17.4,PASS,"Pii Mask"
privacy,/api/v1/privacy/pii/mask,POST,wrong_auth,422,16.5,PASS,"Pii Mask"
privacy,/api/v1/privacy/dsar/export,POST,no_auth,422,16.3,PASS,"Dsar Export"
privacy,/api/v1/privacy/dsar/export,POST,with_auth,422,17.9,PASS,"Dsar Export"
privacy,/api/v1/privacy/dsar/export,POST,bad_params,422,16.3,PASS,"Dsar Export"
privacy,/api/v1/privacy/dsar/export,POST,wrong_auth,422,15.9,PASS,"Dsar Export"
privacy,/api/v1/privacy/dsar/status/{request_id},GET,no_auth,404,11.0,PASS,"Dsar Status"
privacy,/api/v1/privacy/dsar/status/{request_id},GET,with_auth,404,4.1,PASS,"Dsar Status"
privacy,/api/v1/privacy/dsar/status/{request_id},GET,bad_params,404,2.1,PASS,"Dsar Status"
privacy,/api/v1/privacy/dsar/status/{request_id},GET,wrong_auth,404,4.3,PASS,"Dsar Status"
privacy,/api/v1/privacy/dsar/delete,POST,no_auth,422,23.9,PASS,"Dsar Delete"
privacy,/api/v1/privacy/dsar/delete,POST,with_auth,422,15.3,PASS,"Dsar Delete"
privacy,/api/v1/privacy/dsar/delete,POST,bad_params,422,15.1,PASS,"Dsar Delete"
privacy,/api/v1/privacy/dsar/delete,POST,wrong_auth,422,15.3,PASS,"Dsar Delete"
privacy,/api/v1/privacy/consent/record,POST,no_auth,422,17.8,PASS,"Consent Record"
privacy,/api/v1/privacy/consent/record,POST,with_auth,422,20.3,PASS,"Consent Record"
privacy,/api/v1/privacy/consent/record,POST,bad_params,422,16.0,PASS,"Consent Record"
privacy,/api/v1/privacy/consent/record,POST,wrong_auth,422,17.5,PASS,"Consent Record"
privacy,/api/v1/privacy/consent/{user_id},GET,no_auth,200,8.4,PASS,"Consent Query"
privacy,/api/v1/privacy/consent/{user_id},GET,with_auth,200,6.1,PASS,"Consent Query"
privacy,/api/v1/privacy/consent/{user_id},GET,bad_params,200,9.1,WARN,"Consent Query"
privacy,/api/v1/privacy/consent/{user_id},GET,wrong_auth,200,6.0,PASS,"Consent Query"
privacy,/api/v1/privacy/_seed_test_data,POST,no_auth,200,25.5,PASS,"Seed Test Data"
privacy,/api/v1/privacy/_seed_test_data,POST,with_auth,200,25.6,PASS,"Seed Test Data"
privacy,/api/v1/privacy/_seed_test_data,POST,bad_params,200,46.8,WARN,"Seed Test Data"
privacy,/api/v1/privacy/_seed_test_data,POST,wrong_auth,200,33.9,PASS,"Seed Test Data"
webhooks,/api/v1/webhooks/health,GET,no_auth,200,10.1,PASS,"Webhook Health"
webhooks,/api/v1/webhooks/health,GET,with_auth,200,4.6,PASS,"Webhook Health"
webhooks,/api/v1/webhooks/health,GET,bad_params,200,3.7,WARN,"Webhook Health"
webhooks,/api/v1/webhooks/health,GET,wrong_auth,200,4.1,PASS,"Webhook Health"
webhooks,/api/v1/webhooks/event-types,GET,no_auth,200,18.5,PASS,"List Event Types"
webhooks,/api/v1/webhooks/event-types,GET,with_auth,200,1.6,PASS,"List Event Types"
webhooks,/api/v1/webhooks/event-types,GET,bad_params,200,1.4,WARN,"List Event Types"
webhooks,/api/v1/webhooks/event-types,GET,wrong_auth,200,1.5,PASS,"List Event Types"
webhooks,/api/v1/webhooks,POST,no_auth,422,26.4,PASS,"Create Webhook"
webhooks,/api/v1/webhooks,POST,with_auth,422,26.2,PASS,"Create Webhook"
webhooks,/api/v1/webhooks,POST,bad_params,422,21.0,PASS,"Create Webhook"
webhooks,/api/v1/webhooks,POST,wrong_auth,422,19.7,PASS,"Create Webhook"
webhooks,/api/v1/webhooks,GET,no_auth,200,14.6,PASS,"List Webhooks"
webhooks,/api/v1/webhooks,GET,with_auth,200,8.6,PASS,"List Webhooks"
webhooks,/api/v1/webhooks,GET,bad_params,200,7.6,WARN,"List Webhooks"
webhooks,/api/v1/webhooks,GET,wrong_auth,200,8.0,PASS,"List Webhooks"
webhooks,/api/v1/webhooks/{webhook_id},GET,no_auth,404,8.7,PASS,"Get Webhook"
webhooks,/api/v1/webhooks/{webhook_id},GET,with_auth,404,6.4,PASS,"Get Webhook"
webhooks,/api/v1/webhooks/{webhook_id},GET,bad_params,200,8.7,WARN,"Get Webhook"
webhooks,/api/v1/webhooks/{webhook_id},GET,wrong_auth,404,5.0,PASS,"Get Webhook"
webhooks,/api/v1/webhooks/{webhook_id},PUT,no_auth,422,21.8,PASS,"Update Webhook"
webhooks,/api/v1/webhooks/{webhook_id},PUT,with_auth,422,18.3,PASS,"Update Webhook"
webhooks,/api/v1/webhooks/{webhook_id},PUT,bad_params,307,17.9,WARN,"Update Webhook"
webhooks,/api/v1/webhooks/{webhook_id},PUT,wrong_auth,422,16.9,PASS,"Update Webhook"
webhooks,/api/v1/webhooks/{webhook_id},DELETE,no_auth,404,19.7,PASS,"Delete Webhook"
webhooks,/api/v1/webhooks/{webhook_id},DELETE,with_auth,404,21.3,PASS,"Delete Webhook"
webhooks,/api/v1/webhooks/{webhook_id},DELETE,bad_params,307,19.1,WARN,"Delete Webhook"
webhooks,/api/v1/webhooks/{webhook_id},DELETE,wrong_auth,404,21.4,PASS,"Delete Webhook"
webhooks,/api/v1/webhooks/{webhook_id}/test,POST,no_auth,404,24.3,PASS,"Test Webhook"
webhooks,/api/v1/webhooks/{webhook_id}/test,POST,with_auth,404,18.9,PASS,"Test Webhook"
webhooks,/api/v1/webhooks/{webhook_id}/test,POST,bad_params,404,18.9,PASS,"Test Webhook"
webhooks,/api/v1/webhooks/{webhook_id}/test,POST,wrong_auth,404,20.6,PASS,"Test Webhook"
webhooks,/api/v1/webhooks/{webhook_id}/deliveries,GET,no_auth,404,4.2,PASS,"List Deliveries"
webhooks,/api/v1/webhooks/{webhook_id}/deliveries,GET,with_auth,404,4.0,PASS,"List Deliveries"
webhooks,/api/v1/webhooks/{webhook_id}/deliveries,GET,bad_params,404,2.0,PASS,"List Deliveries"
webhooks,/api/v1/webhooks/{webhook_id}/deliveries,GET,wrong_auth,404,3.9,PASS,"List Deliveries"
webhooks,/api/v1/webhooks/deliveries/stats,GET,no_auth,200,4.2,PASS,"Delivery Stats"
webhooks,/api/v1/webhooks/deliveries/stats,GET,with_auth,200,5.7,PASS,"Delivery Stats"
webhooks,/api/v1/webhooks/deliveries/stats,GET,bad_params,200,4.4,WARN,"Delivery Stats"
webhooks,/api/v1/webhooks/deliveries/stats,GET,wrong_auth,200,4.2,PASS,"Delivery Stats"
sdk,/api/v1/sdk/health,GET,no_auth,200,1.9,PASS,"Sdk Health"
sdk,/api/v1/sdk/health,GET,with_auth,200,1.4,PASS,"Sdk Health"
sdk,/api/v1/sdk/health,GET,bad_params,200,1.4,WARN,"Sdk Health"
sdk,/api/v1/sdk/health,GET,wrong_auth,200,1.2,PASS,"Sdk Health"
sdk,/api/v1/sdk/openapi.json,GET,no_auth,200,3.4,PASS,"Openapi Spec"
sdk,/api/v1/sdk/openapi.json,GET,with_auth,200,1.8,PASS,"Openapi Spec"
sdk,/api/v1/sdk/openapi.json,GET,bad_params,200,1.9,WARN,"Openapi Spec"
sdk,/api/v1/sdk/openapi.json,GET,wrong_auth,200,1.7,PASS,"Openapi Spec"
sdk,/api/v1/sdk/python,GET,no_auth,200,1.7,PASS,"Sdk Python"
sdk,/api/v1/sdk/python,GET,with_auth,200,1.6,PASS,"Sdk Python"
sdk,/api/v1/sdk/python,GET,bad_params,200,1.7,WARN,"Sdk Python"
sdk,/api/v1/sdk/python,GET,wrong_auth,200,1.6,PASS,"Sdk Python"
sdk,/api/v1/sdk/typescript,GET,no_auth,200,1.5,PASS,"Sdk Typescript"
sdk,/api/v1/sdk/typescript,GET,with_auth,200,1.5,PASS,"Sdk Typescript"
sdk,/api/v1/sdk/typescript,GET,bad_params,200,1.5,WARN,"Sdk Typescript"
sdk,/api/v1/sdk/typescript,GET,wrong_auth,200,1.5,PASS,"Sdk Typescript"
sdk,/api/v1/sdk/generate,POST,no_auth,422,16.4,PASS,"Sdk Generate"
sdk,/api/v1/sdk/generate,POST,with_auth,422,16.8,PASS,"Sdk Generate"
sdk,/api/v1/sdk/generate,POST,bad_params,200,21.4,WARN,"Sdk Generate"
sdk,/api/v1/sdk/generate,POST,wrong_auth,422,17.2,PASS,"Sdk Generate"
sdk,/api/v1/sdk/versions,GET,no_auth,200,1.6,PASS,"Sdk Versions"
sdk,/api/v1/sdk/versions,GET,with_auth,200,1.3,PASS,"Sdk Versions"
sdk,/api/v1/sdk/versions,GET,bad_params,200,1.5,WARN,"Sdk Versions"
sdk,/api/v1/sdk/versions,GET,wrong_auth,200,1.3,PASS,"Sdk Versions"
search,/api/search/advanced/health,GET,no_auth,200,8.9,PASS,"Advanced Search Health"
search,/api/search/advanced/health,GET,with_auth,200,3.8,PASS,"Advanced Search Health"
search,/api/search/advanced/health,GET,bad_params,200,3.9,WARN,"Advanced Search Health"
search,/api/search/advanced/health,GET,wrong_auth,200,3.8,PASS,"Advanced Search Health"
search,/api/search/advanced/multimodal,POST,no_auth,422,23.1,PASS,"Multimodal Search"
search,/api/search/advanced/multimodal,POST,with_auth,422,17.6,PASS,"Multimodal Search"
search,/api/search/advanced/multimodal,POST,bad_params,400,19.2,PASS,"Multimodal Search"
search,/api/search/advanced/multimodal,POST,wrong_auth,422,18.5,PASS,"Multimodal Search"
search,/api/search/advanced/similar,POST,no_auth,422,17.7,PASS,"Similar Content"
search,/api/search/advanced/similar,POST,with_auth,422,16.1,PASS,"Similar Content"
search,/api/search/advanced/similar,POST,bad_params,400,14.7,PASS,"Similar Content"
search,/api/search/advanced/similar,POST,wrong_auth,422,14.1,PASS,"Similar Content"
search,/api/search/advanced/nl-query,POST,no_auth,422,19.8,PASS,"Natural Language Query"
search,/api/search/advanced/nl-query,POST,with_auth,422,15.5,PASS,"Natural Language Query"
search,/api/search/advanced/nl-query,POST,bad_params,422,18.3,PASS,"Natural Language Query"
search,/api/search/advanced/nl-query,POST,wrong_auth,422,15.9,PASS,"Natural Language Query"
search,/api/search/advanced/cross-modal,POST,no_auth,422,17.9,PASS,"Cross Modal Search"
search,/api/search/advanced/cross-modal,POST,with_auth,422,16.4,PASS,"Cross Modal Search"
search,/api/search/advanced/cross-modal,POST,bad_params,422,15.6,PASS,"Cross Modal Search"
search,/api/search/advanced/cross-modal,POST,wrong_auth,422,14.7,PASS,"Cross Modal Search"
search,/api/search/advanced/faceted,POST,no_auth,422,15.5,PASS,"Faceted Search"
search,/api/search/advanced/faceted,POST,with_auth,422,16.1,PASS,"Faceted Search"
search,/api/search/advanced/faceted,POST,bad_params,200,25.6,WARN,"Faceted Search"
search,/api/search/advanced/faceted,POST,wrong_auth,422,16.6,PASS,"Faceted Search"
search,/api/search/advanced/semantic-rerank,POST,no_auth,422,23.0,PASS,"Semantic Rerank"
search,/api/search/advanced/semantic-rerank,POST,with_auth,422,21.2,PASS,"Semantic Rerank"
search,/api/search/advanced/semantic-rerank,POST,bad_params,422,22.2,PASS,"Semantic Rerank"
search,/api/search/advanced/semantic-rerank,POST,wrong_auth,422,17.6,PASS,"Semantic Rerank"
workflow,/api/v1/workflow/contract/health,GET,no_auth,200,8.3,PASS,"Contract Health"
workflow,/api/v1/workflow/contract/health,GET,with_auth,200,8.4,PASS,"Contract Health"
workflow,/api/v1/workflow/contract/health,GET,bad_params,200,14.9,WARN,"Contract Health"
workflow,/api/v1/workflow/contract/health,GET,wrong_auth,200,3.5,PASS,"Contract Health"
workflow,/api/v1/workflow/contract/define,POST,no_auth,422,16.5,PASS,"Define Contract"
workflow,/api/v1/workflow/contract/define,POST,with_auth,422,18.2,PASS,"Define Contract"
workflow,/api/v1/workflow/contract/define,POST,bad_params,422,15.6,PASS,"Define Contract"
workflow,/api/v1/workflow/contract/define,POST,wrong_auth,422,15.9,PASS,"Define Contract"
workflow,/api/v1/workflow/contract/{contract_id},GET,no_auth,404,8.7,PASS,"Get Contract"
workflow,/api/v1/workflow/contract/{contract_id},GET,with_auth,404,4.0,PASS,"Get Contract"
workflow,/api/v1/workflow/contract/{contract_id},GET,bad_params,404,2.0,PASS,"Get Contract"
workflow,/api/v1/workflow/contract/{contract_id},GET,wrong_auth,404,3.9,PASS,"Get Contract"
workflow,/api/v1/workflow/contract/validate,POST,no_auth,422,19.8,PASS,"Validate Contract"
workflow,/api/v1/workflow/contract/validate,POST,with_auth,422,15.1,PASS,"Validate Contract"
workflow,/api/v1/workflow/contract/validate,POST,bad_params,422,17.2,PASS,"Validate Contract"
workflow,/api/v1/workflow/contract/validate,POST,wrong_auth,422,16.3,PASS,"Validate Contract"
workflow,/api/v1/workflow/contract/validate-workflow,POST,no_auth,422,15.5,PASS,"Validate Workflow Contract"
workflow,/api/v1/workflow/contract/validate-workflow,POST,with_auth,422,16.1,PASS,"Validate Workflow Contract"
workflow,/api/v1/workflow/contract/validate-workflow,POST,bad_params,422,15.7,PASS,"Validate Workflow Contract"
workflow,/api/v1/workflow/contract/validate-workflow,POST,wrong_auth,422,15.6,PASS,"Validate Workflow Contract"
workflow,/api/v1/workflow/contract/templates,GET,no_auth,404,8.8,PASS,"List Contract Templates"
workflow,/api/v1/workflow/contract/templates,GET,with_auth,404,4.7,PASS,"List Contract Templates"
workflow,/api/v1/workflow/contract/templates,GET,bad_params,404,3.9,PASS,"List Contract Templates"
workflow,/api/v1/workflow/contract/templates,GET,wrong_auth,404,3.8,PASS,"List Contract Templates"
workflow,/api/v1/workflow/contract/templates/{node_type},GET,no_auth,404,1.6,PASS,"Get Contract Template"
workflow,/api/v1/workflow/contract/templates/{node_type},GET,with_auth,404,1.5,PASS,"Get Contract Template"
workflow,/api/v1/workflow/contract/templates/{node_type},GET,bad_params,404,1.4,PASS,"Get Contract Template"
workflow,/api/v1/workflow/contract/templates/{node_type},GET,wrong_auth,404,2.2,PASS,"Get Contract Template"
workflow,/api/v1/workflow/contract/check-conflicts,POST,no_auth,422,23.8,PASS,"Check Contract Conflicts"
workflow,/api/v1/workflow/contract/check-conflicts,POST,with_auth,422,15.2,PASS,"Check Contract Conflicts"
workflow,/api/v1/workflow/contract/check-conflicts,POST,bad_params,422,21.3,PASS,"Check Contract Conflicts"
workflow,/api/v1/workflow/contract/check-conflicts,POST,wrong_auth,422,21.3,PASS,"Check Contract Conflicts"
workflow,/api/v1/workflow/contract/infer,POST,no_auth,422,16.7,PASS,"Infer Contract"
workflow,/api/v1/workflow/contract/infer,POST,with_auth,422,17.0,PASS,"Infer Contract"
workflow,/api/v1/workflow/contract/infer,POST,bad_params,422,16.0,PASS,"Infer Contract"
workflow,/api/v1/workflow/contract/infer,POST,wrong_auth,422,15.0,PASS,"Infer Contract"
crowd,/api/crowd/settlement/health,GET,no_auth,200,7.8,PASS,"Settlement Health"
crowd,/api/crowd/settlement/health,GET,with_auth,200,3.4,PASS,"Settlement Health"
crowd,/api/crowd/settlement/health,GET,bad_params,200,3.3,WARN,"Settlement Health"
crowd,/api/crowd/settlement/health,GET,wrong_auth,200,3.2,PASS,"Settlement Health"
crowd,/api/crowd/settlement/calculate,POST,no_auth,422,19.6,PASS,"Calculate Settlement"
crowd,/api/crowd/settlement/calculate,POST,with_auth,422,15.6,PASS,"Calculate Settlement"
crowd,/api/crowd/settlement/calculate,POST,bad_params,422,15.8,PASS,"Calculate Settlement"
crowd,/api/crowd/settlement/calculate,POST,wrong_auth,422,16.2,PASS,"Calculate Settlement"
crowd,/api/crowd/settlement/batch-calculate,POST,no_auth,422,16.7,PASS,"Batch Calculate Settlement"
crowd,/api/crowd/settlement/batch-calculate,POST,with_auth,422,16.5,PASS,"Batch Calculate Settlement"
crowd,/api/crowd/settlement/batch-calculate,POST,bad_params,200,95.5,WARN,"Batch Calculate Settlement"
crowd,/api/crowd/settlement/batch-calculate,POST,wrong_auth,422,15.9,PASS,"Batch Calculate Settlement"
crowd,/api/crowd/settlement/approve,POST,no_auth,422,32.5,PASS,"Approve Settlement"
crowd,/api/crowd/settlement/approve,POST,with_auth,422,16.4,PASS,"Approve Settlement"
crowd,/api/crowd/settlement/approve,POST,bad_params,422,16.8,PASS,"Approve Settlement"
crowd,/api/crowd/settlement/approve,POST,wrong_auth,422,16.6,PASS,"Approve Settlement"
crowd,/api/crowd/settlement/pay,POST,no_auth,422,16.7,PASS,"Pay Settlement"
crowd,/api/crowd/settlement/pay,POST,with_auth,422,16.5,PASS,"Pay Settlement"
crowd,/api/crowd/settlement/pay,POST,bad_params,422,16.5,PASS,"Pay Settlement"
crowd,/api/crowd/settlement/pay,POST,wrong_auth,422,15.9,PASS,"Pay Settlement"
crowd,/api/crowd/settlement/history,GET,no_auth,200,11.2,PASS,"Settlement History"
crowd,/api/crowd/settlement/history,GET,with_auth,200,14.2,PASS,"Settlement History"
crowd,/api/crowd/settlement/history,GET,bad_params,200,7.8,WARN,"Settlement History"
crowd,/api/crowd/settlement/history,GET,wrong_auth,200,7.8,PASS,"Settlement History"
crowd,/api/crowd/settlement/quality-adjustment/{worker_id},GET,no_auth,200,20.6,PASS,"Quality Adjustment History"
crowd,/api/crowd/settlement/quality-adjustment/{worker_id},GET,with_auth,200,12.0,PASS,"Quality Adjustment History"
crowd,/api/crowd/settlement/quality-adjustment/{worker_id},GET,bad_params,200,18.9,WARN,"Quality Adjustment History"
crowd,/api/crowd/settlement/quality-adjustment/{worker_id},GET,wrong_auth,200,7.0,PASS,"Quality Adjustment History"
crowd,/api/crowd/settlement/quality-adjustment/{worker_id},POST,no_auth,422,19.0,PASS,"Adjust Quality Coefficient"
crowd,/api/crowd/settlement/quality-adjustment/{worker_id},POST,with_auth,422,18.7,PASS,"Adjust Quality Coefficient"
crowd,/api/crowd/settlement/quality-adjustment/{worker_id},POST,bad_params,422,18.1,PASS,"Adjust Quality Coefficient"
crowd,/api/crowd/settlement/quality-adjustment/{worker_id},POST,wrong_auth,422,19.0,PASS,"Adjust Quality Coefficient"
crowd,/api/crowd/settlement/reputation/recalculate,POST,no_auth,422,22.2,PASS,"Recalculate Reputation"
crowd,/api/crowd/settlement/reputation/recalculate,POST,with_auth,422,15.9,PASS,"Recalculate Reputation"
crowd,/api/crowd/settlement/reputation/recalculate,POST,bad_params,422,17.0,PASS,"Recalculate Reputation"
crowd,/api/crowd/settlement/reputation/recalculate,POST,wrong_auth,422,17.0,PASS,"Recalculate Reputation"
